PhysID,ITM_1,ITM_2,ITM_3,ITM_4,ITM_5,ITM_6,ITM_7
1023011897,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_General Surgery,STATE_NE,,
1023013356,GENDER_M,HYDROCODONE,SPCLTY_Dentist,STATE_OR,,,
1023014149,GENDER_M,OXYCODONE,SPCLTY_Cardiology,STATE_NC,,,
1023016615,GENDER_M,OXYCODONE,SPCLTY_General Surgery,STATE_DE,,,
1023018009,GENDER_F,HYDROCODONE,SPCLTY_Family Practice,STATE_CA,TRAMADOL,,
1023018728,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Hematology/Oncology,STATE_TN,TRAMADOL
1023019064,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Hematology/Oncology,STATE_LA,,
1023019825,GENDER_M,HYDROCODONE,SPCLTY_Nephrology,STATE_TN,,,
1023024734,GENDER_F,OXYCODONE,SPCLTY_Physician Assistant,STATE_MD,,,
1023026127,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_FL,TRAMADOL
1023029790,FENTANYL,GENDER_M,HYDROCODONE,SPCLTY_Internal Medicine,STATE_NY,,
1023031200,GENDER_M,HYDROCODONE,SPCLTY_Family Practice,STATE_NY,,,
1023035094,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_GA,TRAMADOL
1023035458,GENDER_M,HYDROCODONE,SPCLTY_Dentist,STATE_TX,,,
1023037868,GENDER_M,HYDROCODONE,SPCLTY_Physician Assistant,STATE_WA,,,
1023040185,GENDER_F,HYDROCODONE,SPCLTY_General Surgery,STATE_MD,,,
1023040243,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_FL,TRAMADOL,
1023043635,GENDER_M,HYDROCODONE,SPCLTY_Internal Medicine,STATE_CA,,,
1023045135,GENDER_F,HYDROCODONE,SPCLTY_Nurse Practitioner,STATE_NC,TRAMADOL,,
1023049525,GENDER_M,OXYCODONE,SPCLTY_Physician Assistant,STATE_MA,,,
1023051315,GENDER_M,HYDROCODONE,SPCLTY_Dermatology,STATE_IL,,,
1023052271,GENDER_F,HYDROCODONE,SPCLTY_Physician Assistant,STATE_TN,,,
1023053295,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_NC,TRAMADOL,
1023057353,GENDER_M,HYDROCODONE,SPCLTY_General Surgery,STATE_TX,,,
1023058815,GENDER_M,HYDROCODONE,SPCLTY_Internal Medicine,STATE_TX,TRAMADOL,,
1023060233,GENDER_M,SPCLTY_Rheumatology,STATE_CA,TRAMADOL,,,
1023062353,FENTANYL,GENDER_M,SPCLTY_Nephrology,STATE_PA,TRAMADOL,,
1023067972,GENDER_M,HYDROCODONE,SPCLTY_Thoracic Surgery,STATE_TN,,,
1023070364,GENDER_M,HYDROCODONE,SPCLTY_Cardiology,STATE_WI,,,
1023076098,GENDER_M,SPCLTY_Physician Assistant,STATE_FL,TRAMADOL,,,
1023077336,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_AR,TRAMADOL
1023078722,GENDER_M,HYDROCODONE,SPCLTY_Emergency Medicine,STATE_TX,,,
1023079084,GENDER_F,HYDROCODONE,SPCLTY_Nurse Practitioner,STATE_NJ,,,
1023079225,GENDER_M,HYDROCODONE,SPCLTY_Family Practice,STATE_MI,,,
1023081551,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Nurse Practitioner,STATE_VA,TRAMADOL,
1023084142,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_VA,TRAMADOL,
1023084266,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_AZ,,
1023085081,GENDER_M,SPCLTY_Endocrinology,STATE_GA,TRAMADOL,,,
1023086725,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_IN,TRAMADOL,
1023087566,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_MA,TRAMADOL,
1023087715,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Hematology/Oncology,STATE_MN,,
1023087921,GENDER_M,HYDROCODONE,SPCLTY_Internal Medicine,STATE_FL,TRAMADOL,,
1023087962,GENDER_M,SPCLTY_Endocrinology,STATE_SC,TRAMADOL,,,
1023088143,GENDER_M,HYDROCODONE,SPCLTY_Oral Surgery (dentist,STATE_TX,,,
1023088960,GENDER_F,HYDROCODONE,SPCLTY_Emergency Medicine,STATE_VA,,,
1023095734,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Oral Surgery (dentist,STATE_AZ,,
1023095775,GENDER_M,HYDROCODONE,SPCLTY_Family Practice,STATE_MN,TRAMADOL,,
1023097847,GENDER_F,HYDROCODONE,SPCLTY_Emergency Medicine,STATE_WA,TRAMADOL,,
1023100690,GENDER_F,SPCLTY_Internal Medicine,STATE_NY,TRAMADOL,,,
1023100773,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_MO,TRAMADOL
1023100914,GENDER_M,HYDROCODONE,SPCLTY_Rheumatology,STATE_TN,TRAMADOL,,
1023101649,GENDER_F,HYDROCODONE,SPCLTY_Emergency Medicine,STATE_TX,TRAMADOL,,
1023102803,GENDER_F,HYDROCODONE,SPCLTY_Emergency Medicine,STATE_MI,,,
1023109394,GENDER_M,OXYCODONE,SPCLTY_General Surgery,STATE_NY,,,
1023109899,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Cardiac Surgery,STATE_IN,,
1023112752,GENDER_M,OXYCODONE,SPCLTY_Internal Medicine,STATE_NY,TRAMADOL,,
1023115334,GENDER_M,HYDROCODONE,SPCLTY_Family Practice,STATE_MS,,,
1023116373,GENDER_F,HYDROCODONE,SPCLTY_Emergency Medicine,STATE_MN,,,
1023119195,GENDER_F,OXYCODONE,SPCLTY_Rheumatology,STATE_NJ,TRAMADOL,,
1023120060,GENDER_F,HYDROCODONE,SPCLTY_Family Practice,STATE_CA,TRAMADOL,,
1023125127,GENDER_M,HYDROCODONE,SPCLTY_Podiatry,STATE_IL,,,
1023131778,GENDER_F,OXYCODONE,SPCLTY_Rehabilitation Agency,STATE_CA,,,
1023137551,FENTANYL,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Nurse Practitioner,STATE_NY,TRAMADOL
1023142684,FENTANYL,GENDER_F,HYDROCODONE,SPCLTY_Nurse Practitioner,STATE_OH,TRAMADOL,
1023147410,GENDER_M,HYDROCODONE,SPCLTY_General Surgery,STATE_TX,,,
1023149481,FENTANYL,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Nurse Practitioner,STATE_FL,TRAMADOL
1023153723,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Physician Assistant,STATE_CO,TRAMADOL
1023156791,GENDER_F,HYDROCODONE,SPCLTY_Physician Assistant,STATE_OK,TRAMADOL,,
1023157773,GENDER_F,SPCLTY_Internal Medicine,STATE_IN,TRAMADOL,,,
1023166931,FENTANYL,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_CA,TRAMADOL
1023175320,GENDER_M,HYDROCODONE,SPCLTY_Dentist,STATE_KY,,,
1023178530,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_General Surgery,STATE_NM,,
1023185030,GENDER_M,HYDROCODONE,SPCLTY_General Surgery,STATE_CA,,,
1023187622,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_WA,,
1023192481,GENDER_M,HYDROCODONE,SPCLTY_Otolaryngology,STATE_LA,,,
1023193786,FENTANYL,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_CA,
1023195807,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_General Surgery,STATE_TN,,
1023198967,GENDER_M,SPCLTY_Dentist,STATE_AZ,TRAMADOL,,,
1023199213,GENDER_M,HYDROCODONE,SPCLTY_Dentist,STATE_AL,,,
1023211547,GENDER_M,HYDROCODONE,SPCLTY_Urology,STATE_TX,TRAMADOL,,
1023213238,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_CO,TRAMADOL
1023213287,GENDER_M,HYDROCODONE,SPCLTY_Dentist,STATE_UT,,,
1023217577,GENDER_F,HYDROCODONE,SPCLTY_General Surgery,STATE_CA,,,
1023223708,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Orthopedic Surgery,STATE_NH,,
1023227493,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_General Surgery,STATE_VA,,
1023228624,FENTANYL,GENDER_M,HYDROCODONE,SPCLTY_Physical Medicine and,STATE_AL,TRAMADOL,
1023229770,GENDER_F,HYDROCODONE,SPCLTY_Emergency Medicine,STATE_LA,,,
1023233129,GENDER_F,HYDROCODONE,SPCLTY_Family Practice,STATE_GA,TRAMADOL,,
1023239191,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_General Practice,STATE_CA,,
1023240645,GENDER_F,HYDROCODONE,SPCLTY_Nurse Practitioner,STATE_CO,,,
1023241593,GENDER_F,OXYCODONE,SPCLTY_Physician Assistant,STATE_MA,,,
1023246253,GENDER_M,HYDROCODONE,SPCLTY_Dentist,STATE_LA,,,
1023253531,GENDER_M,HYDROCODONE,SPCLTY_Internal Medicine,STATE_IL,TRAMADOL,,
1023259819,GENDER_M,HYDROCODONE,SPCLTY_Family Practice,STATE_CA,,,
1023263811,GENDER_F,OXYCODONE,SPCLTY_Emergency Medicine,STATE_PA,,,
1023267366,FENTANYL,GENDER_F,OXYCODONE,SPCLTY_Hematology/Oncology,STATE_NC,,
1023290533,GENDER_M,OXYCODONE,SPCLTY_Urology,STATE_CA,,,
1023292596,GENDER_M,HYDROCODONE,SPCLTY_Psychiatry,STATE_AL,,,
1023294154,GENDER_F,OXYCODONE,SPCLTY_Nurse Practitioner,STATE_TN,,,
1023297397,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_NC,TRAMADOL,
1023307998,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Nurse Practitioner,STATE_TN,TRAMADOL,
1023309986,GENDER_F,OXYCODONE,SPCLTY_Student in an Organiz,STATE_AR,,,
1023316452,GENDER_M,OXYCODONE,SPCLTY_Nurse Practitioner,STATE_AZ,,,
1023324415,FENTANYL,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Nurse Practitioner,STATE_OR,
1023326923,GENDER_M,HYDROCODONE,SPCLTY_Physician Assistant,STATE_CA,,,
1023329877,GENDER_F,OXYCODONE,SPCLTY_Physician Assistant,STATE_DC,TRAMADOL,,
1023336104,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Oral Surgery (dentist,STATE_NE,,
1023336211,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_IN,,
1023336526,FENTANYL,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_NC,TRAMADOL
1023338340,GENDER_F,HYDROCODONE,SPCLTY_Family Practice,STATE_TX,,,
1023360765,GENDER_F,OXYCODONE,SPCLTY_Physician Assistant,STATE_MN,TRAMADOL,,
1023371044,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_SC,,
1023373479,GENDER_F,SPCLTY_Nurse Practitioner,STATE_IL,TRAMADOL,,,
1023379203,GENDER_M,OXYCODONE,SPCLTY_Orthopedic Surgery,STATE_NY,,,
1023379989,GENDER_F,HYDROCODONE,SPCLTY_Nurse Practitioner,STATE_WA,,,
1023380599,GENDER_F,SPCLTY_Physician Assistant,STATE_FL,TRAMADOL,,,
1023392636,GENDER_F,HYDROCODONE,SPCLTY_Physician Assistant,STATE_ID,,,
1023397940,GENDER_M,OXYCODONE,SPCLTY_Physician Assistant,STATE_OR,,,
1023436763,GENDER_F,OXYCODONE,SPCLTY_Student in an Organiz,STATE_NC,,,
1023446473,GENDER_F,HYDROCODONE,SPCLTY_Dentist,STATE_TX,,,
1023451887,GENDER_F,HYDROCODONE,SPCLTY_Physician Assistant,STATE_MI,TRAMADOL,,
1023455805,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Student in an Organiz,STATE_OR,,
1033100334,GENDER_M,HYDROCODONE,SPCLTY_Radiation Oncology,STATE_OH,,,
1033100615,GENDER_M,SPCLTY_Family Medicine,STATE_AZ,TRAMADOL,,,
1033101415,FENTANYL,GENDER_M,HYDROCODONE,SPCLTY_Emergency Medicine,STATE_TX,TRAMADOL,
1033102918,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_OH,TRAMADOL
1033106331,GENDER_F,HYDROCODONE,SPCLTY_Physician Assistant,STATE_MI,TRAMADOL,,
1033107941,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Interventional Pain M,STATE_MD,TRAMADOL,
1033108436,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_General Surgery,STATE_AL,,
1033109236,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_RI,TRAMADOL
1033109806,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Nurse Practitioner,STATE_CO,TRAMADOL,
1033109939,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_FL,TRAMADOL,
1033114459,GENDER_M,HYDROCODONE,SPCLTY_Medical Oncology,STATE_TX,,,
1033115241,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_PA,TRAMADOL
1033118898,GENDER_M,HYDROCODONE,SPCLTY_Emergency Medicine,STATE_SC,TRAMADOL,,
1033119169,GENDER_F,SPCLTY_Physician Assistant,STATE_TX,TRAMADOL,,,
1033123393,GENDER_M,HYDROCODONE,SPCLTY_Family Practice,STATE_PA,,,
1033128475,GENDER_M,HYDROCODONE,SPCLTY_Podiatry,STATE_WI,,,
1033128574,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_MD,TRAMADOL,
1033129671,GENDER_F,HYDROCODONE,SPCLTY_Pediatric Medicine,STATE_VA,,,
1033134382,GENDER_M,HYDROCODONE,SPCLTY_Emergency Medicine,STATE_IN,TRAMADOL,,
1033134796,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_General Surgery,STATE_ME,,
1033140918,GENDER_M,SPCLTY_Ophthalmology,STATE_KY,TRAMADOL,,,
1033141189,GENDER_M,OXYCODONE,SPCLTY_Obstetrics/Gynecology,STATE_LA,,,
1033141585,GENDER_M,HYDROCODONE,SPCLTY_Emergency Medicine,STATE_WA,,,
1033142203,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Orthopedic Surgery,STATE_WI,TRAMADOL,
1033142641,GENDER_F,HYDROCODONE,SPCLTY_Podiatry,STATE_TX,TRAMADOL,,
1033143169,GENDER_F,HYDROCODONE,SPCLTY_Nurse Practitioner,STATE_KY,,,
1033143318,GENDER_M,OXYCODONE,SPCLTY_Emergency Medicine,STATE_WI,TRAMADOL,,
1033148473,GENDER_M,HYDROCODONE,SPCLTY_Otolaryngology,STATE_OH,,,
1033149653,GENDER_M,HYDROCODONE,SPCLTY_Dentist,STATE_NC,,,
1033154000,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_GA,TRAMADOL,
1033157144,GENDER_M,HYDROCODONE,SPCLTY_General Surgery,STATE_GA,,,
1033160296,GENDER_M,HYDROCODONE,SPCLTY_Emergency Medicine,STATE_MI,,,
1033160841,GENDER_M,OXYCODONE,SPCLTY_Family Practice,STATE_LA,,,
1033161682,GENDER_M,OXYCODONE,SPCLTY_General Surgery,STATE_PA,,,
1033162110,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_GA,TRAMADOL
1033162474,FENTANYL,GENDER_F,SPCLTY_Pediatric Medicine,STATE_MI,,,
1033164157,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_PA,TRAMADOL,
1033164918,GENDER_M,HYDROCODONE,SPCLTY_Emergency Medicine,STATE_LA,,,
1033165360,GENDER_M,OXYCODONE,SPCLTY_Urology,STATE_PA,,,
1033166293,GENDER_F,HYDROCODONE,SPCLTY_Internal Medicine,STATE_MA,TRAMADOL,,
1033166962,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Orthopedic Surgery,STATE_LA,TRAMADOL,
1033167283,GENDER_M,OXYCODONE,SPCLTY_Internal Medicine,STATE_OH,TRAMADOL,,
1033168059,GENDER_M,HYDROCODONE,SPCLTY_Family Practice,STATE_TN,,,
1033170089,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Dentist,STATE_PA,,
1033172564,GENDER_F,OXYCODONE,SPCLTY_Nurse Practitioner,STATE_PA,,,
1033172978,GENDER_M,OXYCODONE,SPCLTY_Colorectal Surgery (f,STATE_FL,,,
1033173596,GENDER_F,OXYCODONE,SPCLTY_Emergency Medicine,STATE_OH,,,
1033173919,GENDER_M,HYDROCODONE,SPCLTY_General Surgery,STATE_CA,,,
1033174826,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_CA,TRAMADOL
1033175138,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Orthopedic Surgery,STATE_AR,TRAMADOL,
1033176581,GENDER_F,HYDROCODONE,SPCLTY_Hematology/Oncology,STATE_CA,,,
1033177654,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Nurse Practitioner,STATE_TN,TRAMADOL,
1033179817,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_WV,TRAMADOL,
1033180823,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_NC,TRAMADOL,
1033181250,GENDER_F,HYDROCODONE,SPCLTY_Internal Medicine,STATE_NY,,,
1033182274,GENDER_F,HYDROCODONE,SPCLTY_Family Practice,STATE_MD,TRAMADOL,,
1033183470,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Emergency Medicine,STATE_NV,,
1033183728,GENDER_M,HYDROCODONE,SPCLTY_Cardiac Surgery,STATE_IL,TRAMADOL,,
1033184213,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Orthopedic Surgery,STATE_MN,,
1033184692,GENDER_M,OXYCODONE,SPCLTY_Hematology/Oncology,STATE_NY,,,
1033185210,GENDER_F,SPCLTY_Physician Assistant,STATE_VA,TRAMADOL,,,
1033186804,GENDER_M,HYDROCODONE,SPCLTY_Podiatry,STATE_NY,,,
1033188461,GENDER_M,OXYCODONE,SPCLTY_Plastic and Reconstru,STATE_NJ,,,
1033189535,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Orthopedic Surgery,STATE_IA,TRAMADOL,
1033190970,GENDER_F,HYDROCODONE,SPCLTY_Vascular Surgery,STATE_CA,,,
1033192497,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Orthopedic Surgery,STATE_PA,TRAMADOL,
1033193826,GENDER_F,HYDROCODONE,SPCLTY_Otolaryngology,STATE_CA,,,
1033195813,FENTANYL,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_MN,TRAMADOL
1033195870,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_FL,,
1033196423,GENDER_F,HYDROCODONE,SPCLTY_Urology,STATE_CA,,,
1033201298,GENDER_M,OXYCODONE,SPCLTY_Physician Assistant,STATE_CA,,,
1033201462,GENDER_F,OXYCODONE,SPCLTY_General Surgery,STATE_MA,,,
1033205745,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_RI,TRAMADOL
1033214036,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_NC,TRAMADOL,
1033214994,GENDER_M,HYDROCODONE,SPCLTY_General Surgery,STATE_IL,,,
1033227723,GENDER_M,HYDROCODONE,SPCLTY_Family Practice,STATE_TX,TRAMADOL,,
1033228671,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Hematology/Oncology,STATE_GA,TRAMADOL
1033230016,GENDER_F,HYDROCODONE,SPCLTY_Nurse Practitioner,STATE_IL,,,
1033232095,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_WA,,
1033233895,GENDER_M,HYDROCODONE,SPCLTY_Physician Assistant,STATE_TX,,,
1033235627,GENDER_F,HYDROCODONE,SPCLTY_General Surgery,STATE_TX,,,
1033246061,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_CO,TRAMADOL,
1033250428,GENDER_M,HYDROCODONE,SPCLTY_General Surgery,STATE_CA,,,
1033265426,GENDER_M,HYDROCODONE,SPCLTY_Dentist,STATE_FL,,,
1033267679,GENDER_M,HYDROCODONE,SPCLTY_Internal Medicine,STATE_AR,,,
1033270806,GENDER_F,HYDROCODONE,SPCLTY_Internal Medicine,STATE_TX,,,
1033273255,GENDER_F,HYDROCODONE,SPCLTY_Nurse Practitioner,STATE_OR,,,
1033273446,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Obstetrics/Gynecology,STATE_WA,,
1033276456,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_LA,TRAMADOL,
1033276696,GENDER_F,HYDROCODONE,SPCLTY_Family Practice,STATE_CA,,,
1033279625,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_MD,TRAMADOL,
1033279906,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Urology,STATE_MI,TRAMADOL,
1033280136,GENDER_M,HYDROCODONE,SPCLTY_Dentist,STATE_ID,,,
1033287164,FENTANYL,GENDER_M,OXYCODONE,SPCLTY_Family Practice,STATE_NJ,TRAMADOL,
1033297734,GENDER_M,HYDROCODONE,SPCLTY_Internal Medicine,STATE_CA,TRAMADOL,,
1033301684,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_CO,TRAMADOL,
1033313556,FENTANYL,GENDER_M,HYDROCODONE,SPCLTY_Pain Management,STATE_TX,TRAMADOL,
1033314513,GENDER_M,HYDROCODONE,SPCLTY_Internal Medicine,STATE_MI,,,
1033320148,GENDER_F,HYDROCODONE,SPCLTY_Physician Assistant,STATE_CA,TRAMADOL,,
1033322698,GENDER_M,HYDROCODONE,SPCLTY_Family Practice,STATE_MI,TRAMADOL,,
1033325816,GENDER_F,SPCLTY_Neurology,STATE_NC,TRAMADOL,,,
1033327150,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Orthopedic Surgery,STATE_FL,,
1033341441,GENDER_F,HYDROCODONE,SPCLTY_Physician Assistant,STATE_NY,,,
1033346382,GENDER_F,HYDROCODONE,SPCLTY_Family Practice,STATE_TX,TRAMADOL,,
1033348677,GENDER_F,OXYCODONE,SPCLTY_Nurse Practitioner,STATE_NY,,,
1033349626,GENDER_F,HYDROCODONE,SPCLTY_Family Practice,STATE_MI,,,
1033350103,GENDER_M,HYDROCODONE,SPCLTY_Family Practice,STATE_CA,TRAMADOL,,
1033352463,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_MO,,
1033355912,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_PA,TRAMADOL,
1033368246,GENDER_M,HYDROCODONE,SPCLTY_General Practice,STATE_AR,TRAMADOL,,
1033372156,GENDER_F,HYDROCODONE,SPCLTY_Family Practice,STATE_MI,,,
1033375191,GENDER_F,HYDROCODONE,SPCLTY_Physician Assistant,STATE_CA,,,
1033395074,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Dermatology,STATE_TX,,
1033396866,GENDER_F,HYDROCODONE,SPCLTY_Emergency Medicine,STATE_GA,TRAMADOL,,
1033401997,GENDER_M,OXYCODONE,SPCLTY_Urology,STATE_FL,,,
1033403381,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Nurse Practitioner,STATE_OH,TRAMADOL,
1033414719,GENDER_F,OXYCODONE,SPCLTY_Physician Assistant,STATE_NJ,,,
1033415732,GENDER_M,OXYCODONE,SPCLTY_General Surgery,STATE_PA,,,
1033420823,FENTANYL,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Physician Assistant,STATE_CO,TRAMADOL
1033438783,GENDER_F,OXYCODONE,SPCLTY_Emergency Medicine,STATE_OH,,,
1033439930,GENDER_F,OXYCODONE,SPCLTY_Nurse Practitioner,STATE_TN,,,
1033446349,GENDER_M,OXYCODONE,SPCLTY_Family Practice,STATE_FL,,,
1033454921,GENDER_M,OXYCODONE,SPCLTY_Physician Assistant,STATE_NJ,,,
1033459193,GENDER_F,HYDROCODONE,SPCLTY_Nurse Practitioner,STATE_LA,TRAMADOL,,
1033466362,GENDER_F,HYDROCODONE,SPCLTY_Physician Assistant,STATE_CA,,,
1033476759,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_KS,TRAMADOL,
1033484357,GENDER_F,HYDROCODONE,SPCLTY_Physician Assistant,STATE_GA,TRAMADOL,,
1033486758,GENDER_F,HYDROCODONE,SPCLTY_Family Practice,STATE_IL,,,
1033489273,GENDER_F,HYDROCODONE,SPCLTY_Physician Assistant,STATE_PA,,,
1033499538,GENDER_F,SPCLTY_Physician Assistant,STATE_IL,TRAMADOL,,,
1033524954,GENDER_F,SPCLTY_Nurse Practitioner,STATE_OH,TRAMADOL,,,
1033538277,GENDER_M,OXYCODONE,SPCLTY_Student in an Organiz,STATE_VA,,,
1043201478,GENDER_M,HYDROCODONE,SPCLTY_Orthopedic Surgery,STATE_IL,TRAMADOL,,
1043203599,FENTANYL,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_GA,TRAMADOL
1043204266,GENDER_F,HYDROCODONE,SPCLTY_Nurse Practitioner,STATE_SC,,,
1043205305,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Anesthesiology,STATE_FL,TRAMADOL
1043206113,GENDER_M,HYDROCODONE,SPCLTY_Emergency Medicine,STATE_IA,,,
1043207251,FENTANYL,GENDER_F,HYDROCODONE,SPCLTY_Medical Oncology,STATE_IL,TRAMADOL,
1043210263,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Hematology/Oncology,STATE_FL,,
1043210867,GENDER_M,HYDROCODONE,SPCLTY_Physician Assistant,STATE_WA,,,
1043211311,GENDER_M,HYDROCODONE,SPCLTY_Emergency Medicine,STATE_MO,,,
1043211998,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_NC,TRAMADOL,
1043214927,GENDER_M,OXYCODONE,SPCLTY_Family Practice,STATE_WV,,,
1043215809,GENDER_M,HYDROCODONE,SPCLTY_Urology,STATE_AZ,,,
1043217383,GENDER_M,HYDROCODONE,SPCLTY_General Surgery,STATE_IN,,,
1043218951,GENDER_F,HYDROCODONE,SPCLTY_Family Practice,STATE_NY,,,
1043219546,GENDER_M,HYDROCODONE,SPCLTY_Urology,STATE_NE,,,
1043221013,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Rheumatology,STATE_NC,TRAMADOL
1043223365,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Nurse Practitioner,STATE_KS,TRAMADOL,
1043223639,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_MS,TRAMADOL
